Event_Id,Accident_Number,Event_Date,LOCATION,Country,Latitude,Longitude,Injury_Severity,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight
20100111X41106,ERA10LA111,1/9/10,"BAYPORT, NY",United States,40.758611,-73.053611,Non-Fatal,Airplane,N97223,Stinson,108,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Unknown
20120821X34711,ERA12CA520,8/18/12,"BAYPORT, NY",United States,40.756111,-73.051944,Non-Fatal,Airplane,N343SF,Fleet,FLEET 16B,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20171123X41716,CEN18FA037,11/22/17,"PITTSFORD, VT",United States,43.755556,-73.04,Fatal,Airplane,N4676L,Cessna,172G,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,IMC,Unknown
20020110X00057,IAD02FA024,12/30/01,"MILFORD, CT",United States,41.182223,-73.026945,Fatal,Airplane,N7427J,Piper,PA-28R-180,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Approach
20191222X30421,ERA20LA057,12/20/19,"FLORIDA, MA",United States,42.663056,-73.017223,Non-Fatal,Airplane,N4726S,Piper,PA32,No,1,Reciprocating,Personal,Unknown,0,0,3,Unknown,VMC,Cruise
20141031X23227,ERA15CA037,10/28/14,"RUTLAND, VT",United States,43.606111,-72.973889,Non-Fatal,Airplane,N340BF,Aviat Aircraft Inc,S 2C,No,Unknown,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20140617X02540,ERA14FA292,6/17/14,"EAST PATCHOGUE, NY",United States,40.788889,-72.9725,Fatal,Airplane,N610MH,Columbia Aircraft Mfg,LC41 550FG,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,IMC,Maneuvering
20130102X64921,ERA13CA100,12/31/12,"RUTLAND, VT",United States,43.684722,-72.950278,Non-Fatal,Airplane,N256DB,Raytheon Aircraft Company,A36,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Taxi
20170612X05005,ERA17LA203,6/12/17,"SUFFOLK, NY",United States,40.750556,-72.948333,Non-Fatal,Airplane,N13306,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Unknown
20090921X50947,ERA09LA532,9/20/09,"FIRE ISLAND, NY",United States,40.7,-72.916667,Non-Fatal,Airplane,N4467K,Ryan,Navion,No,1,Reciprocating,Personal,Unknown,0,0,0,3,VMC,Unknown
20161216X91529,ERA17LA069,12/11/16,"SHOREHAM, NY",United States,40.956944,-72.908611,Non-Fatal,Airplane,N69286,Beech,A36,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Unknown
20080715X01053,MIA08LA132,6/14/08,"FISHERS ISLAND, NY",United States,41.258333,-72.896666,Non-Fatal,Airplane,N166DS,Cessna,350,No,1,Reciprocating,Personal,Unknown,0,0,0,3,VMC,Landing
20120221X82924,ERA11IA521,9/18/11,"NEW HAVEN, CT",United States,41.263611,-72.888889,Incident,Airplane,N275BM,Beech,V35,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Climb
20121024X00335,ERA12CA592,9/20/12,"NEW HAVEN, CT",United States,41.258056,-72.886666,Non-Fatal,Airplane,C-FEMT,Learjet,36A,No,2,Turbo Fan,Unknown,"Fox Flight, Inc.",0,0,0,5,VMC,Takeoff
20070904X01303,NYC07CA161,7/8/07,"NEW HAVEN, CT",United States,41.263611,-72.886666,Non-Fatal,Airplane,N759BY,Cessna,182Q,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Landing
20170222X12747,ERA17FA112,2/22/17,"EAST HAVEN, CT",United States,41.253611,-72.885555,Fatal,Airplane,N2452C,Piper,PA38,No,1,Reciprocating,Instructional,Unknown,1,1,0,Unknown,VMC,Takeoff
20130809X23530,ERA13FA358,8/9/13,"EAST HAVEN, CT",United States,41.274445,-72.884722,Fatal,Airplane,N13622,Rockwell International,690B,No,2,Turbo Prop,Personal,Unknown,4,0,0,Unknown,IMC,Approach
20121120X65145,ERA13FA064,11/19/12,"CANTON, CT",United States,41.855556,-72.878056,Fatal,Airplane,N8826J,Piper,PA-28-180,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Approach
20120517X84920,ERA12CA341,5/17/12,"SHIRLEY, NY",United States,40.821389,-72.872778,Non-Fatal,Airplane,N297SC,Czech Sport Aircraft A S,SPORTCRUISER,No,1,Reciprocating,Instructional,Unknown,0,0,1,Unknown,VMC,Takeoff
20090115X73226,DCA09MA026,1/15/09,"WEEHAWKEN, NJ",United States,40.771945,-72.868334,Non-Fatal,Airplane,N106US,Airbus,A320,No,2,Turbo Fan,Unknown,Us Airways Inc,0,5,0,150,Unknown,Takeoff
20170911X24151,GAA17CA530,9/11/17,"PLAINVILLE, CT",United States,41.688889,-72.867223,Non-Fatal,Airplane,N54463,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Go-around
20170716X21221,ERA17LA247,7/16/17,"SHIRLEY, NY",United States,40.821945,-72.866945,Non-Fatal,Airplane,N55US,Aeroprakt,A 20 VISTA CRUISER,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Approach
20160816X44909,ERA16LA293,8/13/16,"SHIRLEY, NY",United States,40.821945,-72.866945,Non-Fatal,Airplane,N3666J,Cessna,150G,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Unknown
20150211X83331,ERA15CA126,2/7/15,"SHIRLEY, NY",United States,40.821945,-72.866945,Non-Fatal,Airplane,N5416B,Cessna,152,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20130729X71209,ERA13CA338,7/28/13,"SHIRLEY, NY",United States,40.821945,-72.866945,Non-Fatal,Airplane,N450EM,Cessna,210M,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20100728X61329,ERA10CA380,7/27/10,"SHIRLEY, NY",United States,40.821945,-72.866945,Non-Fatal,Airplane,N757ZN,Cessna,152,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20160705X42046,ERA16CA241,7/3/16,"SHIRLEY, NY",United States,40.818334,-72.866667,Non-Fatal,Airplane,N12633,Cessna,305,No,1,Reciprocating,Banner Tow,Unknown,0,0,0,1,VMC,Landing
20120820X11154,ERA12FA514,8/19/12,"SHIRLEY, NY",United States,40.819723,-72.866667,Fatal,Airplane,N5542Z,Socata,TB 10,No,1,Reciprocating,Personal,Unknown,2,1,0,Unknown,VMC,Takeoff
20080227X00240,ATL07CA108,7/26/07,"SHIRLEY, NY",United States,40.819723,-72.866667,Non-Fatal,Airplane,N604EV,Evektor Aerotechnic,Sportstar,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Go-around
20200509X85739,ERA20CA175,5/3/20,"SHIRLEY, NY",United States,40.828056,-72.865556,Non-Fatal,Airplane,N11457,Waco,QCF,No,1,Unknown,Personal,Unknown,0,0,0,1,VMC,Unknown
20040310X00303,NYC04CA072,2/13/04,"WEST DOVER, VT",United States,42.927223,-72.865556,Non-Fatal,Airplane,N8880V,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Approach
20200509X85739,ERA20CA175,5/3/20,"SHIRLEY, NY",United States,40.828056,-72.865554,Non-Fatal,Airplane,N11457,Waco,QCF,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Unknown
20141201X94833,ERA15LA063,11/29/14,"HARTFORD, CT",United States,41.689444,-72.864722,Non-Fatal,Airplane,N759VG,Cessna,182,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Climb
20030910X01510,NYC03CA167,7/25/03,"PLAINFIELD, CT",United States,41.690277,-72.864722,Non-Fatal,Airplane,N62152,Cessna,172P,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20120726X04932,ERA12FA483,7/26/12,"PLAINVILLE, CT",United States,41.694444,-72.864167,Fatal,Airplane,N64182,Cessna,172P,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Approach
20160212X83318,GAA16CA124,2/12/16,"SHIRLEY, NY",United States,40.829167,-72.863056,Non-Fatal,Airplane,N47259,Cessna,152,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20070723X00978,ATL07CA091,6/18/07,"PLAINVILLE, CT",United States,41.690277,-72.86,Non-Fatal,Airplane,N67248,Beech,C-23,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20130610X90937,ERA13LA276,6/9/13,"PLAINVILLE, CT",United States,41.686944,-72.858611,Non-Fatal,Airplane,N2585V,Cessna,170,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20110219X32035,ERA11CA152,2/19/11,"NORTH FAYSTON, VT",United States,44.225834,-72.857778,Non-Fatal,Airplane,N706JB,Airbus,A320-232,No,2,Turbo Fan,Unknown,Jetblue Airways Corp,0,1,1,117,VMC,Approach
20090405X75631,ERA09LA233,4/5/09,"MASTIC BEACH, NY",United States,40.707222,-72.851389,Fatal,Airplane,N740RB,Curtiss Wright,P-40N,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Unknown
20190411X15518,ERA19LA149,4/11/19,"MERIDEN, CT",United States,41.526945,-72.831389,Non-Fatal,Airplane,N38658,Piper,PA28R,No,1,Reciprocating,Personal,Unknown,0,2,0,Unknown,VMC,Approach
20071017X01607,NYC07CA235,9/21/07,"MERIDEN, CT",United States,41.508889,-72.829723,Non-Fatal,Airplane,N7837G,Cessna,172,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20110425X11248,ERA11LA264,4/22/11,"MERIDEN, CT",United States,41.508611,-72.829445,Non-Fatal,Airplane,N2838D,Piper,PA-28-161,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20170424X93837,ERA17FA167,4/24/17,"WALLINGFORD, CT",United States,41.508333,-72.827223,Fatal,Airplane,N94LP,Cirrus Design Corp,SR22,No,1,Reciprocating,Personal,Unknown,1,1,0,Unknown,VMC,Landing
20140521X71202,ERA14IA249,5/21/14,"WARREN, VT",United States,44.1175,-72.826945,Incident,Airplane,N116WA,Embraer,EMB-110P1,No,2,Turbo Prop,Unknown,Wiggins Airways Inc (dba: Wiggins Airways),0,0,0,1,VMC,Unknown
20040624X00860,NYC04CA135,5/29/04,"WARREN, VT",United States,44.116667,-72.826945,Non-Fatal,Airplane,N53WM,Mooney,M20R,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20110210X62045,ERA11CA138,2/7/11,"MERIDEN, CT",United States,41.505278,-72.824445,Non-Fatal,Airplane,N9622Q,Cessna,172,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20141021X94521,ERA15LA022A,10/20/14,"WARREN, VT",United States,44.109722,-72.823611,Non-Fatal,Airplane,N8514L,Piper,PA-25-235,No,1,Reciprocating,Glider Tow,Unknown,0,0,0,2,VMC,Takeoff
20180127X71946,ERA18LA071,1/27/18,"MERIDEN, CT",United States,41.52,-72.82,Non-Fatal,Airplane,N9673W,Piper,PA28,No,1,Reciprocating,Personal,Unknown,0,2,0,Unknown,VMC,Approach
20130513X54235,ERA13LA241,5/13/13,"SOUTHWICK, MA",United States,42.074445,-72.8175,Non-Fatal,Airplane,N817JT,Cessna,182E,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Cruise
20160501X01725,ERA16LA173,4/30/16,"CALVERTON, NY",United States,40.915,-72.791944,Non-Fatal,Airplane,N8660K,Universal Stinson,108,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20160901X83843,ERA16CA308,8/29/16,"SIMSBURY, CT",United States,41.913056,-72.778056,Non-Fatal,Airplane,N9352S,Beech,C23,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20191123X03127,GAA20CA094,11/23/19,"SIMSBURY, CT",United States,41.916111,-72.776945,Non-Fatal,Airplane,N5776W,Piper,PA28,No,1,Reciprocating,Instructional,Unknown,0,0,1,1,VMC,Landing
20181028X02552,ERA19LA030,10/28/18,"SIMSBURY, CT",United States,41.916111,-72.776945,Non-Fatal,Airplane,N8132X,Piper,PA28,No,1,Reciprocating,Personal,Unknown,0,0,1,1,VMC,Landing
20200822X43444,ERA20CA294,8/22/20,"SIMSBURY, CT",United States,41.915832,-72.776664,Unknown,Airplane,N156BB,Socata,TB200,No,Unknown,Unknown,Personal,Unknown,0,0,0,0,VMC,Unknown
20160516X10337,GAA16CA232,5/11/16,"SIMSBURY, CT",United States,41.918334,-72.776389,Non-Fatal,Airplane,N3506M,Piper,PA 12,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20121020X72847,ERA13FA032,10/20/12,"EAST MORICHES, NY",United States,40.765,-72.755,Fatal,Airplane,N80823,"Swift Museum Foundation, Inc.",GC-1A,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Maneuvering
20200427X62351,ERA20CA159,4/25/20,"ENOSBURG, VT",United States,44.923056,-72.753889,Non-Fatal,Airplane,N83216,Aeronca,7AC,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20181023X91217,GAA19CA050,10/20/18,"EAST MORICHES, NY",United States,40.823056,-72.750833,Non-Fatal,Airplane,N8275V,Piper,PA28,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Landing
20150625X33609,ERA15LA251,6/24/15,"EAST MORICHES, NY",United States,40.824723,-72.750833,Non-Fatal,Airplane,N84927,Aeronca,7AC,No,1,Reciprocating,Personal,Unknown,0,1,0,1,VMC,Takeoff
20130520X30510,ERA13CA247,5/17/13,"EAST MORICHES, NY",United States,40.824723,-72.750833,Non-Fatal,Airplane,N8775X,Cessna,182D,No,1,Reciprocating,Skydiving,Unknown,0,0,0,5,VMC,Unknown
20170916X54424,ERA17FA327,9/16/17,"NORTH BRANFORD, CT",United States,41.361389,-72.744444,Fatal,Airplane,N53CP,Mooney,M20C,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Cruise
20150618X30530,DCA15CA136,5/27/15,"WINDSOR LOCKS, CT",United States,41.931667,-72.733056,Non-Fatal,Airplane,G-VIIY,Boeing,777 - 236,No,2,Turbo Fan,Unknown,British Airways,0,1,1,197,VMC,Descent
20161026X21815,OPS17IA003,10/21/16,"WESTFIELD, MA",United States,42.145277,-72.718889,Incident,Airplane,Unknown,Douglas,DC 9 83,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,Unknown,IMC,Landing
2.02E+13,ERA21LA093,12/29/20,"WESTFIELD, MA",United States,42.158288,-72.716048,Non-Fatal,Airplane,N916MT,Beech,95-B55 (T42A),No,2,Unknown,Personal,Unknown,0,0,0,1,VMC,Unknown
20110424X10508,ERA11CA261,4/22/11,"WESTFIELD, MA",United States,42.157778,-72.715833,Non-Fatal,Airplane,N10674,Piper,J3C-65,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Standing
20040422X00498,NYC04CA102,4/9/04,"WESTFIELD, MA",United States,42.1575,-72.715556,Non-Fatal,Airplane,N5425K,Cessna,172P,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20031202X01978,NYC04CA031,11/9/03,"WESTFIELD, MA",United States,42.157778,-72.715556,Non-Fatal,Airplane,N3194Z,Piper,PA-18,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20191002X11326,ERA20MA001,10/2/19,"WINDSOR LOCKS, CT",United States,41.931667,-72.692222,Fatal,Airplane,N93012,Boeing,B17,No,4,Reciprocating,Other Work Use,Unknown,7,5,2,Unknown,VMC,Landing
20150605X52542,ENG15IA024,6/5/15,"WINDSOR LOCKS, CT",United States,41.939166,-72.683334,Incident,Airplane,N363PH,Bombardier Inc,DHC 8,No,2,Turbo Prop,Unknown,Champlain Enterprises Inc (dba: Commutair - United Express),0,0,0,37,VMC,Approach
20110924X61935,ERA11LA502,9/23/11,"SOUTH DEERFIELD, MA",United States,42.494722,-72.664722,Non-Fatal,Airplane,N210LE,Cessna,P210N,No,1,Reciprocating,Personal,Unknown,0,2,0,Unknown,IMC,Takeoff
20040723X01048,NYC04CA145,6/21/04,"HARTFORD, CT",United States,41.736111,-72.65,Non-Fatal,Airplane,N356ES,Cessna,172R,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Landing
20161227X70812,GAA17CA099,12/23/16,"HARTFORD, CT",United States,41.733334,-72.649444,Non-Fatal,Airplane,N250YA,Piper,PA38,No,1,Reciprocating,Instructional,Unknown,0,0,1,Unknown,VMC,Landing
20161011X64047,ERA17FA011,10/11/16,"EAST HARTFORD, CT",United States,41.736666,-72.649444,Fatal,Airplane,N15294,Piper,PA 34-200,No,2,Reciprocating,Instructional,Unknown,1,1,0,Unknown,VMC,Other
20100824X53528,ERA10CA440,8/23/10,"HARTFORD, CT",United States,41.736666,-72.649444,Non-Fatal,Airplane,N8667M,Beech,P35,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20081219X05830,NYC08LA004,10/5/07,"HARTFORD, CT",United States,40.736666,-72.649444,Non-Fatal,Airplane,N5205X,Cirrus Design,SR22,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Taxi
20180828X00933,GAA18CA529,8/28/18,"HARTFORD, CT",United States,41.7375,-72.648611,Non-Fatal,Airplane,N178DB,Piper,PA46,No,1,Turbo Prop,Business,Unknown,0,0,0,4,VMC,Landing
20170615X90939,GAA17CA345,6/10/17,"HARTFORD, CT",United States,41.738889,-72.648055,Non-Fatal,Airplane,N9763K,Piper,PA28,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20170226X24343,ERA17FA115,2/26/17,"WESTHAMPTON BEACH, NY",United States,40.843611,-72.631667,Fatal,Airplane,N4529K,Ryan,NAVION,No,1,Reciprocating,Instructional,Unknown,2,1,0,Unknown,VMC,Go-around
20070904X01308,NYC07LA202,8/23/07,"WESTHAMPTON, NY",United States,40.843333,-72.631667,Non-Fatal,Airplane,N9CU,Learjet Inc,60,No,2,Turbo Fan,Unknown,"Jet Share Us, Llc",0,0,0,6,IMC,Landing
20180618X72911,WPR18LA173,6/16/18,"HARTFORD, CT",United States,41.745555,-72.627778,Non-Fatal,Airplane,N1782J,Piper,PA 28-140,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20190928X43241,GAA19CA577,9/28/19,"MORRISVILLE, VT",United States,44.534444,-72.613889,Non-Fatal,Airplane,N5310S,Pitts,S2,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20181013X75622,ERA19LA012,10/13/18,"WESTHAMPTON BEACH, NY",United States,40.798611,-72.6125,Fatal,Airplane,N593MS,Piper,PA34,No,2,Reciprocating,Instructional,Unknown,3,0,0,Unknown,VMC,Cruise
20101029X05315,ERA10CA513,9/23/10,"NORTHAMPTON, MA",United States,42.317778,-72.611667,Non-Fatal,Airplane,N56196,Piper,PA34,No,2,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20070116X00056,NYC07CA046,12/10/06,"NORTHHAMPTON, MA",United States,42.328334,-72.611667,Non-Fatal,Airplane,N9421Z,Cessna,172R,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20080128X00110,MIA08CA045,12/26/07,"NORTHAMPTON, MA",United States,42.328056,-72.611389,Non-Fatal,Airplane,N5425K,Cessna,172P,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Takeoff
20171124X14339,GAA18CA065,11/24/17,"NORTHAMPTON, MA",United States,42.328056,-72.611111,Non-Fatal,Airplane,N876MB,Aveko Sro,VL-3C-1,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20160806X52719,ERA16LA280,8/6/16,"NORTHAMPTON, MA",United States,42.328056,-72.611111,Non-Fatal,Airplane,N3783M,Piper,PA 28R-201,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Takeoff
20190524X14613,ERA19LA180,5/24/19,"ATLANTIC OCEAN, AO",United States,27.323889,-72.593333,Fatal,Airplane,N832R,Cessna,560,No,2,Turbo Fan,Positioning,Unknown,1,0,0,Unknown,VMC,Unknown
20200903X20653,ERA20CA307,9/3/20,"MORRISVILLE, VT",United States,44.550846,-72.590446,Unknown,Airplane,N170JS,Cessna,170,No,1,Unknown,Personal,Unknown,0,0,0,0,Unknown,Unknown
20080204X00135,NYC07FAMS1,8/25/07,"WESTHAMPTON, NY",United States,40.7,-72.583333,Fatal,Airplane,N5067T,Piper,PA-32-260,No,1,Reciprocating,Personal,Unknown,1,0,0,0,IMC,Unknown
20190608X05856,ERA19FA189,6/8/19,"SOUTHOLD, NY",United States,40.9875,-72.58,Fatal,Airplane,N8014T,Beech,A36,No,Unknown,Reciprocating,Personal,Unknown,2,0,0,Unknown,Unknown,Climb
20150921X53106,ERA15LA365,9/19/15,"WAREHOUSE POINT, CT",United States,41.928334,-72.576389,Non-Fatal,Airplane,N9018R,Clark,1000,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Takeoff
20170418X01152,ERA17FA156,4/18/17,"EAST WINDSOR, CT",United States,41.933056,-72.565833,Fatal,Airplane,N8554Y,Luscombe,8,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Takeoff
20070820X01209,DEN07CA117,7/10/07,"MONTPELIER, VT",United States,44.203611,-72.562222,Non-Fatal,Airplane,N9890H,Cessna,182R,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20081015X50709,ERA09CA017,10/7/08,"MANCHESTER, CT",United States,41.789722,-72.539722,Non-Fatal,Airplane,N771CP,Cessna,182T,No,1,Reciprocating,Ferry,Unknown,0,0,0,1,VMC,Climb
20141117X83502,ERA15LA053,11/15/14,"CLINTON, CT",United States,41.319167,-72.528334,Non-Fatal,Airplane,N4548S,Beech,F33A,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Unknown
20171103X74838,ERA18LA023,11/2/17,"MONTAGUE, MA",United States,42.594166,-72.524723,Non-Fatal,Airplane,N3512L,Great Lakes,2T1A,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20111221X54903,ERA12CA118,12/17/11,"MONTAGUE, MA",United States,42.591666,-72.523056,Non-Fatal,Airplane,N89809,Cessna,120,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20170830X43109,GAA17CA519,8/27/17,"SPRINGFIELD, VT",United States,43.343611,-72.517223,Non-Fatal,Airplane,N30897,Piper,J5A,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Go-around
20120518X95227,ERA12CA342,5/17/12,"SPRINGFIELD, VT",United States,43.343611,-72.516945,Non-Fatal,Airplane,N630TG,Piper,PA46,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20110610X73839,ERA11FA334,6/10/11,"WESTBROOK, CT",United States,41.338611,-72.508056,Fatal,Airplane,N8233P,Piper,PA-24-250,No,1,Reciprocating,Personal,Unknown,1,1,0,Unknown,VMC,Unknown
20180622X45302,GAA18CA374,6/21/18,"CHESTER, CT",United States,41.383611,-72.505833,Non-Fatal,Airplane,N6KG,Beech,V35B,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Unknown
20160303X81148,ERA16LA122,3/1/16,"CHESTER, CT",United States,41.383611,-72.505833,Non-Fatal,Airplane,N94569,Cessna,152,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20120710X35641,ERA12CA436,7/10/12,"CHESTER, CT",United States,41.383889,-72.505833,Non-Fatal,Airplane,N777AF,Piper,PA-28-236,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20081008X94622,ERA09CA007,10/7/08,"CHESTER, CT",United States,41.384166,-72.505833,Non-Fatal,Airplane,N889LD,Cirrus Design Corp,SR20,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20060721X00982,NYC06CA108,5/5/06,"CHESTER, CT",United States,41.383889,-72.505833,Non-Fatal,Airplane,N4814J,Piper,PA-28-180,No,1,Reciprocating,Personal,Unknown,0,0,3,Unknown,VMC,Takeoff
20181210X21905,GAA19CA091,12/10/18,"CHESTER, CT",United States,41.383334,-72.504722,Non-Fatal,Airplane,N143GW,Zlin,Z143,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Standing
20051228X02020,NYC06CA030,11/15/05,"SOUTHAMPTON, NY",United States,40.933333,-72.5,Non-Fatal,Airplane,N117SA,Cessna,208,No,1,Turbo Prop,Instructional,Unknown,0,0,1,2,VMC,Landing
20101205X84429,ERA11FA078,12/5/10,"LEVERETT, MA",United States,42.444166,-72.491944,Fatal,Airplane,N9742Z,Cessna,U206G,No,1,Reciprocating,Personal,Unknown,2,2,0,Unknown,VMC,Unknown
20190525X64158,GAA19CA287,5/25/19,"EAST HADDAM, CT",United States,41.446389,-72.4575,Non-Fatal,Airplane,N235KP,Jihlavan Airplanes Sro,KP5,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20150810X54634,GAA15CA218,8/8/15,"EAST HADDAM, CT",United States,41.446666,-72.4575,Non-Fatal,Airplane,N5749C,Cessna,170A,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20170601X53523,GAA17CA325,6/1/17,"ELLINGTON, CT",United States,41.925556,-72.457222,Non-Fatal,Airplane,N6193B,Cessna,182,No,1,Reciprocating,Skydiving,Unknown,0,0,0,4,VMC,Landing
20160928X85811,GAA16CA514,9/26/16,"ELLINGTON, CT",United States,41.921945,-72.457222,Non-Fatal,Airplane,N8433Z,Cessna,205,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20080518X00693,MIA08CA093,4/19/08,"ELLINGTON, CT",United States,41.925278,-72.456944,Non-Fatal,Airplane,N9117W,Piper,PA-28-235,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Unknown
20100521X04536,ERA10CA278,5/24/10,"EAST HADDAM, CT",United States,41.445555,-72.455556,Non-Fatal,Airplane,N169ER,Cessna,172S,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Go-around
20170713X80638,ERA17FA241,7/13/17,"WINCHESTER, NH",United States,42.739444,-72.386111,Fatal,Airplane,N210MX,Extra Flugzeugbau Gmbh,EA 300/L,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,IMC,Unknown
20040712X00946,IAD04CA026,6/27/04,"DEEP RIVER, CT",United States,41.382223,-72.385277,Non-Fatal,Airplane,N802RA,Lake,LA-250,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Landing
20051020X01696,NYC05CA147,9/25/05,"SOUTHAMPTON, NY",United States,40.8825,-72.385,Non-Fatal,Airplane,N5203N,Cessna,182,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20150414X80139,ERA15LA184,4/13/15,"SHELTER ISLAND, NY",United States,41.055833,-72.360833,Non-Fatal,Airplane,N30283,Cessna Aircraft Co,162,No,1,Reciprocating,Personal,Unknown,0,1,0,Unknown,VMC,Takeoff
20120103X94513,ERA12LA132,1/2/12,"SHELTER ISLAND, NY",United States,41.066667,-72.343055,Non-Fatal,Airplane,N8282P,Piper,PA-34-200T,No,2,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20180702X92914,GAA18CA417,6/30/18,"SHELTER ISLAND, NY",United States,41.071667,-72.326667,Non-Fatal,Airplane,N8870,Travel Air,2000,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Unknown
